System ID,Firstnames,Lastname,Known As,Title,Post Nominals,Person Corporate Type,Record Type,Role,Gender
364,William,Cuming,,,,Individual,,"Production Person (pri & sec) : Copyist, Production Person (primary) : Copyist",Male
353,Domenico Zampieri,Domenichino,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
6234,,Model Release No.1201,,,,Business,Corporate,,
2058,J.C.,Penzel,J.C.,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
1958,J,Ziegler,J,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
3538,Bernhard,Moritz,Bernhard,,,Individual,Person,,
6147,,Model Release No.2468,,,,,Corporate,,
7453,Joseph,Hudson,Joseph,,,,Person,"Production Person (pri & sec) : Possible maker, Production Person (primary) : Possible maker",
7838,John,Gregory,,,,Individual,Person,Subject Person : Sitter,Male
8673,,,,,,,Corporate,,
1609,Paul de,Vos,Paul,,,Individual,Person,"Production Person (pri & sec) : attributed to, Production Person (primary) : attributed to",
1610,Michiel Jansz van,Miereveld,Michiel Jansz van,,,,Person,"Production Person (pri & sec) : after, Production Person (pri & sec) : Artist, Production Person (pri & sec) : attributed to, Production Person (primary) : after, Production Person (primary) : Artist, Production Person (primary) : attributed to",
4383,Bezaleel,Creake,,,,Individual,,"Production Person (pri & sec) : Publisher, Production Person (primary) : Publisher",
1599,Elizabeth,,,,Duchess of Sutherland,,Person,"Production Person (pri & sec) : Artist, Production Person (secondary) : Artist",
3565,,Turner,,,,Individual,Person,,
3668,William,Good,William,,,Individual,Person,,
6114,Frank,Taylor,Frank,,,Individual,Person,,
1692,Jarkko,Aallonloiske,,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
1702,Matthew,Hill,,,,Individual,Person,"Production Person (pri & sec), Production Person (primary), Acquisition Source : donor",
5955,A,Robson,A,,,,Person,"Production Person (pri & sec), Production Person (primary)",
3652,M.,Araldi,,,,Individual,Person,,
6821,Martin,Millard,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
5503,Frederic,Monod,Frederic,,,Individual,Person,,
5493,,"Davis, F.B. / SSER",,,,Association,Corporate,,
8494,,,,,,,Person,,
8504,Ahjae,Lim,Ahjae,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
206,Giulio Cesare,Procaccini,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
196,Walter,Grieve ARSA,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7827,James,Hutton,,,,Individual,Person,Subject Person : Sitter,
7926,James,Gillray,,,,Individual,Person,"Production Person (pri & sec) : Etcher, Production Person (primary) : Etcher",
8026,James,Blundell,,,,Individual,Person,Subject Person : Sitter,
456,Otto,Fischer,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",
4257,Robert,Gordon,,,,Individual,,"Production Person (pri & sec) : Mapmaker, Production Person (pri & sec) : Associated Person, Production Person (pri & sec) : Dedicator, Production Person (pri & sec) : Draughtsman, Production Person (pri & sec) : Compiler, Production Person (pri & sec) : Sitter, Production Person (pri & sec) : Author, Production Person (pri & sec) : Publisher, Production Person (primary) : Mapmaker, Production Person (primary) : Associated Person, Production Person (primary) : Dedicator, Production Person (primary) : Draughtsman, Production Person (primary) : Compiler, Production Person (primary) : Sitter, Production Person (primary) : Author, Production Person (primary) : Publisher",
6451,Leah,Oates,Leah,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Female
3527,John MacLaren,Barclay,John,,,Individual,Person,,
5112,Johann Reinhold,Forster,Johann,,,Individual,Person,,
8472,William,Gilmore,William,Prof,,,Person,"Depositor, Acquisition Source : donor",
8645,Paul,Laidler,Paul,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
35,Charles,Landseer,,,,Individual,,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist, Related Person : Child, Related Person : Sibling",Male
332,R,Home,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
1414,Thomas,Vivares,,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
8798,Charles,Edenshaw,Charles,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
8808,Rodney Martineau,Burstall,Rod,,,,Person,"Production Person (pri & sec) : software developer, Production Person (primary) : software developer",Male
533,William,Brodie,,,,Individual,,"Production Person (pri & sec) : Sculptor, Production Person (primary) : Sculptor",Male
744,Malcolm,Brown,Malcolm,,,Individual,Person,Production Person : Operator,
8553,,,,,,,Person,,
8591,,,,,,,Person,,
8601,,,,,,,Person,,
1072,Pietro,Ermini,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
2846,Thomas,Barton,Thomas,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
7627,George,Chalmers,,Sir,,Individual,Person,"Production Person (pri & sec) : Painter, Production Person (secondary) : Painter",
7964,Septimus,Hodson,,Rev.,,Individual,Person,Subject Person : Sitter,Male
7768,Reynier,Blokhuysen,,,,Individual,Person,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",
8064,Thomas Francis,Dicksee,,,,Individual,Person,"Production Person (pri & sec) : Painter, Production Person (secondary) : Painter",
4458,,Petticure,,Mr.,,Individual,,"Production Person (pri & sec) : Landowner, Production Person (primary) : Landowner",
4534,Charles Edward,Stuart,,Prince,,Individual,,"Production Person (pri & sec) : Associated Person, Production Person (primary) : Associated Person",
7654,Nicolò,Bettoni,,,,Individual,Person,"Production Person (pri & sec) : Printmaker ('per' = perfecit - has finished the work), Production Person (secondary) : Printmaker ('per' = perfecit - has finished the work)",
7834,Robert,Strange,,,,Individual,Person,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",
4611,Robert,Morden,,,,Individual,,"Production Person (pri & sec) : Mapmaker, Production Person (primary) : Mapmaker",
6163,Timothy,O'Shea,Timothy,Professor Sir,,Individual,Person,,
6266,Lawrence F.,Baxter,Lawrence,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
1866,,Amlingue,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
5189,M.,Pastoureau,M.,,,Individual,Person,"Primary Person, Primary Person : Author",
5190,Harry Gidney,Aldis,Harry,,,Individual,Person,Primary Person : Author,
5200,D.J.,Bryden,D.J.,,,Individual,Person,Primary Person : Author,
397,pass to Grant ?,0,,,,Individual,,,
6191,Frank,Bar,Frank,,,Individual,Person,,
6201,,Model Release No.2688,,,,Business,Corporate,,
1660,,George Potter & Co,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
1659,George,Potter,,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
6832,Vivien,Alexander,Vivien,,,Individual,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
407,Norman,Ackroyd,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
4507,Alexander,Cumming,,Sir,15th Laird of Culter,Individual,,"Production Person (pri & sec) : Landowner, Production Person (primary) : Landowner",
4497,John,Campbell,,Duke,of Argyll,Individual,,"Production Person (pri & sec) : Associated Person, Production Person (pri & sec) : Dedicatee, Production Person (primary) : Associated Person, Production Person (primary) : Dedicatee",
4366,Gerred de,Broen,,,II,Individual,,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",
5422,H,Flockhart,H,,,Individual,Person,Acquisition Source : donor,
7165,James,,James,Duke,of Queensberry,Individual,Person,,
46,Judith,Miller,,,,Individual,,Current Owner,
147,Jan van der,Heyden,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
1876,,Probably Hudson,,,,Business,Corporate,,
522,Rosa,Bisset,,,,Individual,,,
5248,,National Trust,,,,Charitable Organisation,Corporate,Acquisition Source : lender,
29,Fritz,Hansen,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",
30,Stell,,,,,,,,
6973,James,Fleming,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7073,Andrea,Riccio,Andrea,,,,Person,"Production Person (pri & sec) : after, Production Person (primary) : after",Male
5363,Benjamin,Defoe,Benjamin,,,Individual,Person,,
4442,Mary,Matthews,,,,Individual,,"Production Person (pri & sec) : Printer, Production Person (primary) : Printer",
3439,,Rugendas,,,,Individual,Person,,
3440,Alexander Neil,Somerville,Alexander,rev Dr,,Individual,Person,,
3413,Sheila,Cannell,Sheila,,,Individual,Person,,
8058,Robert Bentley,Todd,,,,Individual,Person,Subject Person : Sitter,
7958,William,Ward,,,,Individual,Person,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",Male
4338,Josua,Ottens,,,,Individual,,"Production Person (pri & sec) : Publisher, Production Person (primary) : Publisher",
2617,,F.X. Hüller and Co,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
1741,W,Gibson,,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
3272,James,Gillon,James,,,Individual,Person,,
5352,Pierre,Poirot,Pierre,,,Individual,Person,,
1023,Francis,Cotes,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
1833,C,Boosé,,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
4246,Gilles,Beys,,,,Individual,,"Production Person (pri & sec) : Publisher, Production Person (primary) : Publisher",
5867,M,Wolf,M,,,Individual,Person,"Production Person (pri & sec) : Maker, Production Person (primary) : Maker",
5455,James,Forbes,James,,,Individual,Person,,
7883,Benjamin,Moseley,,,,Individual,Person,Subject Person : Sitter,
7676,Melchior,Ayrer,,,,Individual,Person,Subject Person : Sitter,
1952,J,Wallis,J,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
2052,,Possibly made by Gautrot,,,,Business,Corporate,,
5585,,Burns,,Rev,,Individual,Person,,
315,Alexander Handyside,Ritchie,Alexander Handyside,,,,Person,"Production Person (pri & sec), Production Person (pri & sec) : Sculptor, Production Person (primary), Production Person (secondary) : Sculptor",
1774,,Fender,,,,,Corporate,"Production Person (pri & sec), Production Person (primary)",
7779,William,Becket(t),,,,Individual,Person,Subject Person : Sitter,
7780,George,Vertue,,,,Individual,Person,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",Male
1034,Nathaniel,Dance-Holland,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
2655,,Joh. Michl & Sohn,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
4431,A. B. de,La Plaes,,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",
1175,Mason,Jackson,,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
2003,,Johann Wilhelm Haas,,,,,Corporate,"Production Person (pri & sec), Production Person (primary)",
7013,Gavin,Willshaw,Gavin,,,Individual,Person,,
3473,Georgina,Wortley,,,,Individual,Person,,
3727,Zdislaw de Dobra,Woda,,,,Individual,Person,,
5282,A.F. Basil,Williams,A.F.,,,Individual,Person,,
1893,,G. Potter & Co,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
7486,,"Pleyel, Wolff & Cie",,,,,Corporate,"Production Person (pri & sec) : Possible maker, Production Person (primary) : Possible maker",
1752,Gennaro,Fabricatore,,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
6913,Gwendolene H.,MacKenzie,Gwendolene,,,Individual,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
8483,,,,,,,Person,,
8634,,,,,,,Person,,
1903,,Scherer,,,,,Corporate,"Production Person (pri & sec), Production Person (primary)",
2699,,Lawback,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2710,,Vincent Bach Corp,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2709,,Nikkan,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
5178,,Anon.,,,,Individual,Person,Primary Person : Author,
6755,,Pub. Lierre : Joseph Van In,,,,Business,Corporate,,
6343,Alistair M,Park,Alistair,,,,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
386,Richard,Thomson,,,,Individual,,,
1790,James,Steuart,,Sir,,,Person,Subject Person : Sitter,Male
1278,William Quiller,Orchardson,William Quiller,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
1137,Robert,Hart,,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
3521,John,Connell,,,,Individual,Person,,
5536,William,Allan,William,Sir,,Individual,Person,,Male
1800,B.F.,Richardson,B.F.,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
1789,,ascribed to Josef Dörfler.,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2758,,Possibly Konrad Weidlich,,,,Business,Corporate,,
294,Mary,Armour,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",
304,James A H,Hector,James,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
3146,,Farren,,,,Individual,Person,,
7132,,Candid Lover of Truth,,,,Business,Corporate,,
1827,Henry,Distin,Henry,,,Individual,Person,"Production Person (pri & sec), Production Person (pri & sec) : Possible maker, Production Person (primary), Production Person (primary) : Possible maker",
8771,,Carnegie Publishing Ltd,,,,,Corporate,Document Publisher,
5297,George,Barger,George,,,Individual,Person,,
5307,A.F.,Giles,,,,Individual,Person,,
6158,,Model Release No.2474,,,,Business,Corporate,,
2596,,Beverley,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
6267,J,Salter,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
2606,,Henry Potter and Co,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2873,Christian,Shean,Christian,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
1919,E.G.,Williams,E.G.,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
