System ID,Firstnames,Lastname,Known As,Title,Post Nominals,Person Corporate Type,Record Type,Role,Gender
260,Jan,Both (signed J. Both),,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
115,Andries Dirksz,Both,Andries,,,Individual,,"Production Person (pri & sec) : attributed to, Production Person (primary) : attributed to",Male
3718,"Michiel, Michael","Boudewyns, Boudewyns",,,,Individual,Person,Subject Person : Sitter,
146,Samuel,Bough,Samuel,,,Individual,,"Production Person (pri & sec), Production Person (pri & sec) : after, Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : after, Production Person (primary) : Artist",Male
7699,Jean,Boulanger,,,,Individual,Person,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",
7849,Matthew,Boulton,,,,Individual,Person,Subject Person : Sitter,Male
8126,F.,Bourgoin,,,,Individual,Person,"Production Person (pri & sec) : Designer, Production Person (secondary) : Designer",
1507,Patrick,Bourne,,,,,Person,Valuation Person,
8210,Michel Philippe,Bouvart,,,,Individual,Person,Subject Person : Sitter,
8127,Thomas,Bowles,,,Sr,Individual,Person,"Production Person (pri & sec) : Publisher, Production Person (secondary) : Publisher",
7202,James,Bowman,James,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6381,Lucy,Bowman,Lucy,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6919,Robin E.,Bownass,Robin,,,Individual,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
8193,Jacques,Boyceau de la Baraudière,,,,Individual,Person,Subject Person : Sitter,
6840,Gordon W.,Boyd,Gordon,,,Individual,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
2113,John,Boyd,John,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
8398,John,Boydell,John,,,Individual,Person,"Production Person (pri & sec) : Publisher, Production Person (secondary) : Publisher",
6415,Caroline,Boyle,Caroline,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6337,John,Boyle,John,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
800,Dorothy,Bradford,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
8436,Greggory,Bradford,Greggory,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
1612,Orlando Charnock,Bradley,Orlando,"MRCVS, MB, ChB, DSc, MD, FRSE, Hon FRCVS",,,Person,Subject Person : Sitter,Male
5980,Peter,Brady,Peter,,,,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
8219,Robert,Brady,,,,Individual,Person,Subject Person : Sitter,
7535,Philip,Braham,Phil,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7848,Giovanni Alessandro,Brambilla,,,,Individual,Person,Subject Person : Sitter,
6276,L,Braque,L,,,,Person,"Production Person (pri & sec) : possibly, Production Person (primary) : possibly",
6300,,Braso,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7200,Alejandro B.,Brasó,Alejandro,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
4595,Georg,Braun,,,,Individual,,"Production Person (pri & sec) : Author, Production Person (pri & sec) : Engraver, Production Person (primary) : Author, Production Person (primary) : Engraver",Male
7554,Chloe E,Brayn,Chloe,,,,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",Female
5956,Llewella,Brayne,Llewella,,,,Person,"Production Person (pri & sec), Production Person (primary)",
6926,Llewella C.,Brayne,Llewella,,,Individual,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6389,Bill,Breckervidge,Bill,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7936,Carl Frederik von,Breda,,,,Individual,Person,"Production Person (pri & sec) : Painter, Production Person (secondary) : Painter",Male
7029,Gordon,Brennan,Gordon,,,Individual,Person,"Organizer : Curator, Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
8229,Valeriano Aloysio,Brera,,,,Individual,Person,Subject Person : Sitter,
666,Joshua Felise Tino,Brevio,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6671,Henry William,Brewer,Henry,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
3522,David,Brewster,David,Sir,"KH, PRSE, FRS, FSA(Scot), MICE",Individual,Person,Subject Person : Sitter,Male
8646,Patricio Esteban,Briceno,Patricio,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7731,William,Briggs,,,,Individual,Person,Subject Person : Sitter,Male
7001,,Britton,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7260,,Brodie,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
8012,Benjamin Collins,Brodie,,Sir,,Individual,Person,Subject Person : Sitter,Male
533,William,Brodie,,,,Individual,,"Production Person (pri & sec) : Sculptor, Production Person (primary) : Sculptor",Male
6938,William S. T.,Brodie,William,,,Individual,Person,"Production Person (pri & sec) : possibly, Production Person (pri & sec) : Artist, Production Person (primary) : possibly, Production Person (primary) : Artist",
8128,,Broekmann or Brockman,,,,Individual,Person,Subject Person : Sitter,
797,Kevin,Brogan,,,,Individual,,Current Owner,
7817,William,Bromfield,,,,Individual,Person,Subject Person : Sitter,
7974,William,Bromley,,,I,Individual,Person,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",Male
3015,Arnold,Bronckorst,Arnold,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
7941,Joshua,Brookes,,,,Individual,Person,Subject Person : Sitter,
1494,Thomas,Broun Smith,Thomas,Sir,,Individual,Person,Subject Person : Sitter,Male
8177,François Joseph Victor,Broussais,F. J. V.,,,Individual,Person,Subject Person : Sitter,
7246,,Brown,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6681,Alan,Brown,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7245,Colin,Brown,Colin,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
5999,Dorothea,Brown,Dorothea,,,,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
5986,Elise,Brown,Elise,,,,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
369,Ian,Brown,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",
6670,Janette,Brown,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
459,John,Brown,,,,Individual,,"Production Person (pri & sec) : attributed to, Production Person (primary) : attributed to",Male
3546,John,Brown,John,,,Individual,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
55,John Caldwell,Brown,,,RSW,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
6907,Moira E.,Brown,Moira,,,Individual,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
6945,Shirley,Brown,Shirley,,,Individual,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7570,Sophie J,Brown,Sophie,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Female
919,Thomas,Brown,Thomas,M.D.,,Individual,Person,Subject Person : Sitter,Male
5968,R G,Browne,R G,,,,Person,"Production Person (pri & sec), Production Person (primary)",
6353,Ronald G,Browne,Ronald,,,,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
7790,William,Browne,,Sir,,Individual,Person,Subject Person : Sitter,Male
905,John,Bruce,John,F.R.S.,,Individual,Person,Subject Person : Sitter,Male
8178,Franz Ernst,Brückmann,,,,Individual,Person,Subject Person : Sitter,
8221,Sebald Justinus,Brugmans,,,,Individual,Person,Subject Person : Sitter,Male
8129,Abel,Brunier,,,,Individual,Person,Subject Person : Sitter,
8191,Jacob Pankraz,Bruno,Jacob,,,Individual,Person,Subject Person : Sitter,
908,Alexander,Brunton,,D.D.,,Individual,Person,Subject Person : Sitter,Male
7421,V,Brutt,,,,,Person,"Production Person (pri & sec) : possibly, Production Person (primary) : possibly",
7679,Theodor de,Bry,,,,Individual,Person,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver, Production Person (secondary) : Engraver",
6580,Charlotte H.M.,Bryce,Charlotte,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
207,Gordon,Bryce,,,,Individual,,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",Male
6041,W,Bryden,W,,,,Person,"Production Person (pri & sec), Production Person (primary)",
1495,Martin,Bucer,Martin,,,Individual,Person,Subject Person : Sitter,Male
6603,Kathryn M.,Buchan,Kathryn,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
391,Manya,Buchan,,,,Individual,,Current Owner,
7853,William,Buchan,,,,Individual,Person,Subject Person : Sitter,Male
203,E.Oughtred,Buchanan,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
880,George,Buchanan,George,,,Individual,Person,"Production Person (pri & sec) : Associated Person, Production Person (primary) : Associated Person, Subject Person, Subject Person : Sitter",Male
682,Hugh,Buchanan,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",
8232,Wilhelm Heinrich Sebastian,Buchholz,,,,Individual,Person,Subject Person : Sitter,
7655,Andreas Elias,Büchner,,,,Individual,Person,Subject Person : Sitter,
6510,Fionna,Buck,Fionna,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
8641,Frea,Buckler,Frea,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7896,Richard,Budd,,,,Individual,Person,Subject Person : Sitter,
8130,Georges-Louis Leclerc,Buffon,,Comte De,,Individual,Person,Subject Person : Sitter,Male
6356,Zygmunt,Bukowski,Zygmunt,,,,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
5889,,Bull,,,,,Person,"Production Person (pri & sec), Production Person (primary)",
8081,William,Bullein,,,,Individual,Person,Subject Person : Sitter,Male
1496,Heinrich,Bullinger,Heinrich,,,Individual,Person,Subject Person : Sitter,
8198,Johann Balthazar,Bullinger,,,,Individual,Person,Subject Person : Sitter,
7697,John,Bulwer,J.B.,,,Individual,Person,Subject Person : Sitter,
405,Michelangelo,Buonarroti,,,,Individual,,"Production Person (pri & sec) : Sculptor, Production Person (primary) : Sculptor",Male
713,Carolyn,Burchell,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
8199,Johann Heinrich,Burckhard,,,,Individual,Person,Subject Person : Sitter,
8203,Johann Philip,Burggrave,,,,Individual,Person,Subject Person : Sitter,
8997,Michelle,Burgos Almada,,,,Individual,Person,Cataloguer,
8196,Johannes,Burmann,,,,Individual,Person,Subject Person : Sitter,Male
347,William Gordon,Burn Murdoch,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
7192,Jacquetta,Burn-Callander,Jacquetta,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
995,John,Burnet,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (pri & sec) : Engraver, Production Person (primary) : Artist, Production Person (primary) : Engraver",Male
6641,Louisa,Burnett Hall,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Female
7191,Harold F,Burnett,Harold,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6313,Alastair,Burns,Alastair,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6838,Alistair T. B.,Burns,Alistair,,,Individual,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6361,Katherine B K,Burns,Katherine,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
243,William Alexander,Burns,William,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
752,Edward,Burton,,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",
3031,Mungo,Burton,Mungo,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
6359,John P,Busby,John,,,,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
6447,Colette,Bush,Colette,,,Individual,Person,"Cataloguer, Condition Person",
6880,Kenneth W.,Bushe,Kenneth,,,Individual,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6428,Robbie,Bushe,Robbie,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6863,Robert,Bushe,Robert,,,Individual,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6037,Lynn,Bushell,Lynn,,,,Person,"Production Person (pri & sec), Production Person (primary)",
5875,Vincent,Butler,Vincent,,,,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist, Treatment Person",
7681,William,Butler,,,,Individual,Person,Subject Person : Sitter,
8029,John,Butter,,,,Individual,Person,Subject Person : Sitter,
7380,David,Button,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
500,Malcolm,Butts,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6687,Boris,Bućan,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7571,Carolyn S,Byres,Carolyn,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Female
