System ID,Firstnames,Lastname,Known As,Title,Post Nominals,Person Corporate Type,Record Type,Role,Gender
967,James,Barrett,,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
4207,Esther M.,Barrett-Ayres,Esther,Mrs,,,Person,Acquisition Source : donor,Female
8806,Harry G,Barrow,Harry,,,,Person,"Production Person (pri & sec) : electrical engineer, Production Person (primary) : electrical engineer",Male
4018,Isaac,Barrow,Isaac,,,Individual,Person,Subject Person,
3005,,Barry,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
968,Charles,Barry,,, the elder,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
2763,P.,Barton,P.,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
2846,Thomas,Barton,Thomas,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
5873,Francesca,Baseby,Francesca,Dr,,Individual,Person,"Cataloguer, Production Person (pri & sec) : Maker, Production Person (primary) : Maker, Researcher",
7470,,The Bassano family of Venice and London,,,,,Corporate,"Production Person (pri & sec) : Possible maker, Production Person (primary) : Possible maker",
4707,Thomas,Basset,,,,Individual,,"Production Person (pri & sec) : Publisher, Production Person (primary) : Publisher",
4858,C.,Bassett,C.,,,Individual,,"Production Person (pri & sec) : Draughtsman, Production Person (primary) : Draughtsman",
4708,Thomas,Bassett,,,,Individual,,"Production Person (pri & sec) : Map seller, Production Person (pri & sec) : Publisher, Production Person (primary) : Map seller, Production Person (primary) : Publisher",
2329,Lucian,Bassi,Lucian,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
4756,John Henri,Bastide,,,,Individual,,"Production Person (pri & sec) : Surveyor, Production Person (pri & sec) : Artist, Production Person (primary) : Surveyor, Production Person (primary) : Artist",
969,M. N.,Bate,M. N.,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
2028,P.A.T.,Bate,P.A.T.,,,,Person,"Production Person (pri & sec), Production Person (primary)",
2628,,Baudouin,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
4513,Michel Antoine,Baudrand,,,Abbé,Individual,,"Production Person (pri & sec) : Dedicatee, Production Person (primary) : Dedicatee",
2027,,Bauer,,,,Business,Corporate,"Production Person (pri & sec), Production Person (pri & sec) : Possible maker, Production Person (primary), Production Person (primary) : Possible maker",
2286,O,Bauer,,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
2177,Jean-Jacques,Baumann,Jean-Jacques,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
2437,Louis,Bazin,Louis,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
4566,Andrew,Bearhope,,,,Individual,,"Production Person (pri & sec) : Surveyor, Production Person (primary) : Surveyor",
4780,Andrew,Bearhope,,,,Individual,,"Production Person (pri & sec) : Surveyor, Production Person (primary) : Surveyor",
5147,Nicolas,Beatrizet,,,,Individual,Person,"Production Person (pri & sec) : Engraver (attributed to), Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver (attributed to), Production Person (primary) : Engraver",
5235,R A,Beatty,R,Dr,,Individual,Person,Acquisition Source : donor,
4848,John,Beaumont,,,,Individual,,"Production Person (pri & sec) : Copyist, Production Person (primary) : Copyist",
2815,W.,Beck,W.,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
4141,Thomas,Becket,Thomas,Saint,,Individual,Person,Subject Person,
2408,,Beckett,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
970,William,Beechey,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
4296,Johann Christoph,Beer,,,,Individual,,"Production Person (pri & sec) : Author, Production Person (primary) : Author",
4744,James,Beeverell,,,,Individual,,"Production Person (pri & sec) : Author, Production Person (primary) : Author",
2370,Tito,Belati,Tito,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
4562,John Hamilton,Belhaven,,Baron,,Individual,,"Production Person (pri & sec) : Landowner, Production Person (primary) : Landowner",
4628,Andrew,Bell,,,,Individual,,"Production Person (pri & sec) : Publisher, Production Person (primary) : Publisher",
5417,Charles,Bell,Charles,,,Individual,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
1590,George,Bell,,,,,Person,"Production Person (pri & sec) : Photographer, Production Person (primary) : Photographer, Production Person (secondary) : Photographer",
5849,Morven,Bell,Morven,,,Individual,Person,Acquisition Source : lender,
971,Robert Charles,Bell,Robert Charles,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
8811,Ilona,Bellos,Ilona,,,,Person,"Production Person (pri & sec) : Collaborator, Production Person (primary) : Collaborator",Female
4363,John,Ben,,,,Individual,,"Production Person (pri & sec) : Author, Production Person (primary) : Author",
5244,,Benard,,,,Individual,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
1767,Jose,Benedid,,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
972,E.,Benjamin,,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
5083,Nicholas,Benn,Nicholas,Dr,,Individual,Person,Acquisition Source : donor,
4496,William,Bennet,,,of Grubbet,Individual,,"Production Person (pri & sec) : Recipient, Production Person (primary) : Recipient",
5387,John Hughes,Bennett,John,,,Individual,Person,"Production Person (pri & sec) : Associated Person, Production Person (primary) : Associated Person",
4019,Jeremy,Bentham,Jeremy,,,Individual,Person,Subject Person,
974,Charles,Bentley,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
973,Joseph Clayton,Bentley,Joseph Clayton,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
4020,Richard,Bentley,Richard,,,Individual,Person,Subject Person,
2556,E,Bercioux,E,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
8947,Giovanni Antonio,Berera,Antonio,,,,Person,"Production Person (pri & sec) : Maker, Production Person (primary) : Maker",Male
2135,,Bergmair,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
1730,,Bergonzi,,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
2158,,Bernard,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
7365,Louis,Bernardel,Louis,,,,Person,"Production Person (pri & sec), Production Person (primary)",
4713,William,Berry,,,,Individual,,"Production Person (pri & sec) : Mapmaker, Production Person (primary) : Mapmaker",
2185,,Berteling,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2202,,Berthold & Söhne,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2260,Georg Jacob,Berthold,Georg,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
4253,Petrus,Bertius,,,,Individual,,"Production Person (pri & sec) : Mapmaker, Production Person (pri & sec) : Author, Production Person (primary) : Mapmaker, Production Person (primary) : Author",
2865,Alessandro,Bertoloti,Alessandro,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
499,Robert,Bertram,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",
2674,,Besançon,,,,Business,Corporate,"Production Person (pri & sec), Production Person (pri & sec) : Maker, Production Person (primary), Production Person (primary) : Maker",
1832,,Besson,,,,Business,Corporate,"Production Person (pri & sec), Production Person (pri & sec) : Possible maker, Production Person (pri & sec) : Maker, Production Person (primary), Production Person (primary) : Possible maker, Production Person (primary) : Maker",
2691,,Besson & Co,,,,Business,Corporate,"Production Person (pri & sec), Production Person (pri & sec) : Possible maker, Production Person (pri & sec) : Maker, Production Person (primary), Production Person (primary) : Possible maker, Production Person (primary) : Maker",
2675,,Besson and Co,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
1807,F.,Besson,F.,,,Individual,Person,"Production Person (pri & sec), Production Person (pri & sec) : Maker, Production Person (primary), Production Person (primary) : Maker",
6963,Fontaine,Besson,Fontaine,,,Individual,Person,"Production Person (pri & sec), Production Person (pri & sec) : Possible maker, Production Person (primary), Production Person (primary) : Possible maker",
1825,G,Besson,G,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
7595,Gustave,Besson,Gustave,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
4224,,Besson Zephyr,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2569,H,Bettony,H,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
7360,Jan Barent,Beuker,Jan,,,,Person,"Production Person (pri & sec), Production Person (primary)",
2596,,Beverley,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
5146,Nicolo,Bevilacqua,,,,,Person,"Production Person (pri & sec) : Printer, Production Person (primary) : Printer, Production Person (secondary) : Printer",
2083,August,Beyde,,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
4246,Gilles,Beys,,,,Individual,,"Production Person (pri & sec) : Publisher, Production Person (primary) : Publisher",
5415,Theodore de,Beze,Theodore,,,Individual,Person,"Production Person (pri & sec) : Author, Production Person (primary) : Author",
4990,,Biblioteca Nacional de Espana,,,,Business,Corporate,Controlling Institution,
4988,,Bibliothèque nationale de France,,,,Institution,Corporate,Controlling Institution,
2557,P, Bié,P,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
4721,Major,Biggar,,,,Individual,,"Production Person (pri & sec) : Associated Person, Production Person (primary) : Associated Person",
4208,Robert,Bigio,Robert,,,Individual,Person,Acquisition Source : donor,
975,Robert William,Billings,Robert William,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
1890,,Bilton,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
7457,L.,Binckes,,,,,Person,"Production Person (pri & sec) : Possible maker, Production Person (primary) : Possible maker",
5140,Tony,Bingham,Tony,,,Individual,Person,Acquisition Source : vendor,
1949,A,Binyon,A,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
4971,,Birmingham City Archives,,,,Institution,Corporate,Controlling Institution,
4599,George,Bishop,,,,Individual,,"Production Person (pri & sec) : Printer, Production Person (pri & sec) : Publisher, Production Person (primary) : Printer, Production Person (primary) : Publisher",
2728,A,Biu,A,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
976,Georges,Bizet,,,,Individual,,"Production Person (pri & sec) : Composer, Production Person (primary) : Composer",
1904,,Bizey,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
883,Joseph,Black,,M.D.,,,Person,"Production Person (pri & sec) : Author, Production Person (primary) : Author, Subject Person, Subject Person : Sitter",
1883,,Blackman,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
4889,Thomas,Blackwell,,,,Individual,,"Production Person (pri & sec) : Recipient, Production Person (pri & sec) : Author, Production Person (primary) : Recipient, Production Person (primary) : Author",
2591,C,Blades,C,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
1640,James,Blades,,,,Individual,Person,"Production Person (pri & sec), Production Person (pri & sec) : Possible maker, Production Person (primary), Production Person (primary) : Possible maker, Acquisition Source, Acquisition Source : donor, Acquisition Source : lender, Acquisition Source : vendor",
4273,Cornelis,Blaeu,,,,Individual,,"Production Person (pri & sec) : Mapmaker, Production Person (pri & sec) : Engraver, Production Person (pri & sec) : Publisher, Production Person (primary) : Mapmaker, Production Person (primary) : Engraver, Production Person (primary) : Publisher",
4263,Joan,Blaeu,,,,Individual,,"Production Person (pri & sec) : Printer, Production Person (pri & sec) : Mapmaker, Production Person (pri & sec) : Author, Production Person (pri & sec) : Publisher, Production Person (primary) : Printer, Production Person (primary) : Mapmaker, Production Person (primary) : Author, Production Person (primary) : Publisher, Subject Person",
4254,Willem Janszoon,Blaeu,,,,Individual,,"Production Person (pri & sec) : Mapmaker, Production Person (pri & sec) : Associated Person, Production Person (pri & sec) : Dedicator, Production Person (pri & sec) : Sitter, Production Person (pri & sec) : Author, Production Person (pri & sec) : Publisher, Production Person (primary) : Mapmaker, Production Person (primary) : Associated Person, Production Person (primary) : Dedicator, Production Person (primary) : Sitter, Production Person (primary) : Author, Production Person (primary) : Publisher, Subject Person",
